timestamp,duration,protocol_type,service,flag,src_bytes,dst_bytes,anomaly_score,is_anomaly
2025-03-13T00:58:46.802162,0.05807065963745117,tcp,other,A,66,12488,0.20000000298023224,False
2025-03-13T00:58:46.802297,0.0,tcp,other,SA,74,370,0.20000001788139343,False
2025-03-13T00:58:46.802429,4.62191104888916,tcp,http,A,66,74,0.20000000298023224,False
2025-03-13T00:58:46.802558,4.623822450637817,tcp,http,AP,200,74,0.19999998807907104,False
2025-03-13T00:58:46.802687,0.006150722503662109,tcp,other,A,66,636,0.20000001788139343,False
2025-03-13T00:58:46.802831,0.0693516731262207,tcp,other,SA,74,12488,0.19999998807907104,False
2025-03-13T00:58:46.802957,0.03945302963256836,tcp,other,SA,74,710,0.20000000298023224,False
2025-03-13T00:58:46.803064,5.503834009170532,tcp,http,A,66,148,0.19999998807907104,False
2025-03-13T00:58:46.803170,0.04345536231994629,tcp,other,R,54,776,0.19999998807907104,False
2025-03-13T00:58:47.929564,0.6277096271514893,tcp,other,A,66,14068,0.20000000298023224,False
2025-03-13T00:58:47.929759,0.6283221244812012,tcp,other,AP,2962,362,0.20000000298023224,False
2025-03-13T00:58:47.929853,0.63297438621521,tcp,other,A,66,17030,0.20000001788139343,False
2025-03-13T00:58:47.929943,0.6335413455963135,tcp,other,AP,15994,428,0.19999997317790985,False
2025-03-13T00:58:47.930030,0.6360964775085449,tcp,other,AP,15994,428,0.20000000298023224,False
2025-03-13T00:58:47.930117,0.6408035755157471,tcp,other,A,66,49018,0.20000000298023224,False
2025-03-13T00:58:47.930204,0.6419663429260254,tcp,other,AP,30474,494,0.19999997317790985,False
2025-03-13T00:58:47.930290,0.6449875831604004,tcp,other,AP,30586,494,0.20000001788139343,False
2025-03-13T00:58:47.930376,0.6501760482788086,tcp,other,A,66,110078,0.20000001788139343,False
2025-03-13T00:58:47.930461,0.6503419876098633,tcp,other,AP,30362,560,0.19999997317790985,False
2025-03-13T00:58:49.040615,0.6697967052459717,tcp,other,A,66,140440,0.20000000298023224,False
2025-03-13T00:58:49.040775,0.0,tcp,other,SA,74,296,0.20000000298023224,False
2025-03-13T00:58:49.040867,3.3897957801818848,tcp,http,A,66,74,0.19999997317790985,False
2025-03-13T00:58:49.040956,3.391667127609253,tcp,http,AP,200,74,0.20000000298023224,False
2025-03-13T00:58:49.041044,0.0,tcp,other,SA,74,296,0.20000000298023224,False
2025-03-13T00:58:49.041130,3.3941354751586914,tcp,other,A,66,74,0.20000000298023224,False
2025-03-13T00:58:49.041217,3.3969650268554688,tcp,other,AP,130,74,0.20000000298023224,False
2025-03-13T00:58:49.041303,3.3989696502685547,tcp,other,AP,2962,74,0.19999997317790985,False
2025-03-13T00:58:49.041388,3.401848077774048,tcp,other,AP,2962,74,0.19999998807907104,False
2025-03-13T00:58:49.041473,3.404423236846924,tcp,other,AP,2962,74,0.20000000298023224,False
2025-03-13T00:58:50.171846,0.4772064685821533,tcp,other,SA,74,904,0.20000000298023224,False
2025-03-13T00:58:50.172015,0.7124834060668945,tcp,http,R,54,350,0.20000000298023224,False
2025-03-13T00:58:50.172106,0.7512931823730469,tcp,other,A,66,140440,0.19999998807907104,False
2025-03-13T00:58:50.172195,0.0,tcp,other,SA,74,222,0.20000001788139343,False
2025-03-13T00:58:50.172282,3.112435817718506,tcp,http,A,66,74,0.20000000298023224,False
2025-03-13T00:58:50.172369,3.114992380142212,tcp,http,AP,200,74,0.19999998807907104,False
2025-03-13T00:58:50.172455,0.08148694038391113,tcp,other,A,66,28532,0.19999998807907104,False
2025-03-13T00:58:50.172539,0.19704318046569824,tcp,other,SA,74,702,0.20000000298023224,False
2025-03-13T00:58:50.172625,0.19916343688964844,tcp,other,SA,74,702,0.20000000298023224,False
2025-03-13T00:58:50.172744,0.22997069358825684,tcp,other,SA,74,830,0.19999997317790985,False
2025-03-13T00:58:51.307721,5.717211008071899,tcp,http,R,54,350,0.19999995827674866,False
2025-03-13T00:58:51.307877,0.11939668655395508,tcp,other,SA,74,28532,0.20000001788139343,False
2025-03-13T00:58:51.307970,0.13614344596862793,tcp,other,SA,74,562,0.19999997317790985,False
2025-03-13T00:58:51.308059,3.529823064804077,tcp,http,A,66,148,0.19999997317790985,False
2025-03-13T00:58:51.308148,0.0,tcp,other,SA,74,222,0.20000001788139343,False
2025-03-13T00:58:51.308236,2.352473735809326,tcp,other,A,66,74,0.20000000298023224,False
2025-03-13T00:58:51.308322,2.3546807765960693,tcp,other,AP,130,74,0.20000001788139343,False
2025-03-13T00:58:51.308409,2.3596746921539307,tcp,other,AP,2962,74,0.19999998807907104,False
2025-03-13T00:58:51.308495,2.3628528118133545,tcp,other,AP,2962,74,0.19999998807907104,False
2025-03-13T00:58:51.308581,2.3676235675811768,tcp,other,AP,2962,74,0.19999998807907104,False
2025-03-13T00:58:52.493120,0.0,tcp,other,SA,74,74,0.20000000298023224,False
2025-03-13T00:58:52.493321,0.014941215515136719,tcp,http,A,66,74,0.20000000298023224,False
2025-03-13T00:58:52.493444,0.01666402816772461,tcp,http,AP,200,74,0.20000000298023224,False
2025-03-13T00:58:52.493583,0.005415439605712891,tcp,other,A,66,340,0.19999998807907104,False
2025-03-13T00:58:52.493722,0.0,tcp,http,S,74,0,0.19999998807907104,False
2025-03-13T00:58:52.493853,0.0,tcp,other,SA,74,74,0.20000000298023224,False
2025-03-13T00:58:52.493992,0.011927127838134766,tcp,http,A,66,74,0.20000001788139343,False
2025-03-13T00:58:52.494131,0.014669656753540039,tcp,http,AP,200,74,0.20000000298023224,False
2025-03-13T00:58:52.494246,0.008094549179077148,tcp,other,A,66,340,0.19999997317790985,False
2025-03-13T00:58:52.494353,0.0,tcp,http,S,74,0,0.20000000298023224,False
2025-03-13T00:58:53.647498,0.043682098388671875,tcp,http,A,66,74,0.20000000298023224,False
2025-03-13T00:58:53.647650,0.04743170738220215,tcp,http,AP,200,74,0.19999998807907104,False
2025-03-13T00:58:53.647755,0.02428150177001953,tcp,other,A,66,340,0.19999997317790985,False
2025-03-13T00:58:53.647846,0.026288747787475586,tcp,other,A,66,340,0.20000001788139343,False
2025-03-13T00:58:53.647933,0.0,tcp,http,S,74,0,0.19999997317790985,False
2025-03-13T00:58:53.648020,0.0,tcp,other,SA,74,74,0.19999998807907104,False
2025-03-13T00:58:53.648106,0.01790761947631836,tcp,http,A,66,74,0.19999998807907104,False
2025-03-13T00:58:53.648192,0.021349430084228516,tcp,http,AP,200,74,0.20000000298023224,False
2025-03-13T00:58:53.648279,0.00956273078918457,tcp,other,A,66,340,0.20000000298023224,False
2025-03-13T00:58:53.648365,0.0,tcp,http,S,74,0,0.20000000298023224,False
2025-03-13T00:58:54.752154,0.0,tcp,other,SA,74,74,0.19999998807907104,False
2025-03-13T00:58:54.752308,0.037966012954711914,tcp,http,A,66,74,0.20000000298023224,False
2025-03-13T00:58:54.752399,0.04059100151062012,tcp,http,AP,200,74,0.20000000298023224,False
2025-03-13T00:58:54.752490,0.008229494094848633,tcp,other,A,66,340,0.20000001788139343,False
2025-03-13T00:58:54.752577,0.009547948837280273,tcp,other,A,66,340,0.20000000298023224,False
2025-03-13T00:58:54.752664,0.0,tcp,http,S,74,0,0.19999998807907104,False
2025-03-13T00:58:55.886215,0.0,tcp,other,SA,74,74,0.19999997317790985,False
2025-03-13T00:58:55.886373,0.028809309005737305,tcp,http,A,66,74,0.19999997317790985,False
2025-03-13T00:58:55.886464,0.03130340576171875,tcp,http,AP,200,74,0.19999997317790985,False
2025-03-13T00:58:55.886552,0.007988214492797852,tcp,other,A,66,340,0.19999998807907104,False
2025-03-13T00:58:55.886640,0.0,tcp,other,S,74,0,0.20000000298023224,False
2025-03-13T00:58:55.886737,0.0,tcp,http,S,74,0,0.19999998807907104,False
2025-03-13T00:58:55.886825,0.0,tcp,other,SA,74,74,0.20000001788139343,False
2025-03-13T00:58:55.886910,0.017481327056884766,tcp,other,A,66,74,0.20000000298023224,False
2025-03-13T00:58:55.886995,0.01973867416381836,tcp,other,AP,130,74,0.20000000298023224,False
2025-03-13T00:58:55.887080,0.021926164627075195,tcp,other,AP,2962,74,0.20000001788139343,False
2025-03-13T00:58:57.053752,0.04385805130004883,tcp,other,A,78,29758,0.20000001788139343,False
2025-03-13T00:58:57.053907,0.04534268379211426,tcp,other,A,78,29758,0.19999998807907104,False
2025-03-13T00:58:57.054000,0.06258940696716309,tcp,other,AP,2962,440,0.20000000298023224,False
2025-03-13T00:58:57.054091,0.06401562690734863,tcp,other,A,1514,440,0.20000000298023224,False
2025-03-13T00:58:57.054180,0.06550049781799316,tcp,other,AP,5858,440,0.20000000298023224,False
2025-03-13T00:58:57.054268,0.051126718521118164,tcp,other,A,66,40092,0.19999995827674866,False
2025-03-13T00:58:57.054356,0.06798887252807617,tcp,other,AP,4410,506,0.20000000298023224,False
2025-03-13T00:58:57.054443,0.05415630340576172,tcp,other,A,78,44502,0.20000001788139343,False
2025-03-13T00:58:57.054530,0.05563831329345703,tcp,other,A,78,44502,0.19999998807907104,False
2025-03-13T00:58:57.054617,0.05697345733642578,tcp,other,A,66,44502,0.20000000298023224,False
2025-03-13T00:58:58.184958,0.0670313835144043,tcp,other,A,66,44502,0.20000000298023224,False
2025-03-13T00:58:58.185198,0.0838019847869873,tcp,other,AP,7306,794,0.20000000298023224,False
2025-03-13T00:58:58.185296,0.06975197792053223,tcp,other,AP,94,51808,0.19999997317790985,False
2025-03-13T00:58:58.185385,0.08721494674682617,tcp,other,A,1514,888,0.20000000298023224,False
2025-03-13T00:58:58.185473,0.07306170463562012,tcp,other,A,78,53322,0.20000000298023224,False
2025-03-13T00:58:58.185559,0.08970904350280762,tcp,other,AP,7306,966,0.19999997317790985,False
2025-03-13T00:58:58.185646,0.07544851303100586,tcp,other,A,66,60628,0.19999997317790985,False
2025-03-13T00:58:58.185747,0.0766446590423584,tcp,other,A,66,60628,0.20000000298023224,False
2025-03-13T00:58:58.185835,0.0776970386505127,tcp,other,A,78,60628,0.20000000298023224,False
2025-03-13T00:58:58.185921,0.09496283531188965,tcp,other,AP,7306,1176,0.20000000298023224,False
2025-03-13T00:58:59.355411,0.0,tcp,http,S,74,0,0.20000000298023224,False
2025-03-13T00:58:59.355566,0.0,tcp,other,SA,74,74,0.20000001788139343,False
2025-03-13T00:58:59.355664,0.019483566284179688,tcp,other,A,66,74,0.19999998807907104,False
2025-03-13T00:58:59.355796,0.021344661712646484,tcp,other,AP,130,74,0.20000000298023224,False
2025-03-13T00:58:59.355888,0.02276778221130371,tcp,other,AP,2962,74,0.20000000298023224,False
2025-03-13T00:58:59.355974,0.024931907653808594,tcp,other,AP,2962,74,0.20000000298023224,False
2025-03-13T00:58:59.356060,0.026718854904174805,tcp,other,AP,2962,74,0.20000000298023224,False
2025-03-13T00:58:59.356145,0.028426408767700195,tcp,other,AP,2962,74,0.19999998807907104,False
2025-03-13T00:58:59.356231,0.030226469039916992,tcp,other,A,1514,74,0.20000000298023224,False
2025-03-13T00:58:59.356316,0.0,tcp,other,SA,74,74,0.19999998807907104,False
2025-03-13T00:59:00.519961,0.030076026916503906,tcp,http,A,66,74,0.20000000298023224,False
2025-03-13T00:59:00.520594,0.03157305717468262,tcp,http,AP,200,74,0.19999998807907104,False
2025-03-13T00:59:00.520966,0.015355825424194336,tcp,other,A,66,340,0.19999997317790985,False
2025-03-13T00:59:00.521182,0.03007984161376953,tcp,other,A,66,13632,0.20000000298023224,False
2025-03-13T00:59:00.521355,0.048789262771606445,tcp,other,AP,2962,140,0.20000000298023224,False
2025-03-13T00:59:00.521528,0.03219032287597656,tcp,other,A,66,16594,0.20000001788139343,False
2025-03-13T00:59:00.521714,0.05148816108703613,tcp,other,AP,15994,206,0.19999997317790985,False
2025-03-13T00:59:00.521921,0.05323481559753418,tcp,other,AP,15994,206,0.20000000298023224,False
2025-03-13T00:59:00.522095,0.03670358657836914,tcp,other,A,66,48582,0.20000000298023224,False
2025-03-13T00:59:00.522259,0.05551886558532715,tcp,other,AP,30474,272,0.20000000298023224,False
2025-03-13T00:59:01.760754,0.0,tcp,other,S,74,0,0.6000000238418579,True
2025-03-13T00:59:01.760955,0.0,tcp,other,SA,74,74,0.19999998807907104,False
2025-03-13T00:59:01.761088,0.01700139045715332,tcp,http,A,66,74,0.5999999642372131,True
2025-03-13T00:59:01.761218,0.0196688175201416,tcp,http,AP,200,74,0.5999999642372131,True
2025-03-13T00:59:01.761345,0.0053632259368896484,tcp,other,A,66,340,0.20000001788139343,False
2025-03-13T00:59:01.761472,0.0,tcp,other,SA,74,74,0.20000001788139343,False
2025-03-13T00:59:01.761598,0.012010335922241211,tcp,other,A,66,74,0.19999997317790985,False
2025-03-13T00:59:01.761736,0.013384103775024414,tcp,other,AP,130,74,0.20000000298023224,False
2025-03-13T00:59:01.761865,0.014785528182983398,tcp,other,AP,2962,74,0.20000001788139343,False
2025-03-13T00:59:01.761992,0.016346216201782227,tcp,other,AP,2962,74,0.20000001788139343,False
2025-03-13T00:59:02.910514,0.015820980072021484,tcp,other,A,66,6194,0.20000001788139343,False
2025-03-13T00:59:02.910855,0.01746344566345215,tcp,other,A,66,6194,0.20000000298023224,False
2025-03-13T00:59:02.910956,0.029027462005615234,tcp,other,AP,2962,206,0.20000000298023224,False
2025-03-13T00:59:02.911039,0.019160985946655273,tcp,other,A,66,9156,0.19999997317790985,False
2025-03-13T00:59:02.911119,0.03075408935546875,tcp,other,AP,2962,272,0.20000000298023224,False
2025-03-13T00:59:02.911198,0.021002531051635742,tcp,other,A,66,12118,0.20000000298023224,False
2025-03-13T00:59:02.911276,0.03253030776977539,tcp,other,A,1514,338,0.20000000298023224,False
2025-03-13T00:59:02.911354,0.02266526222229004,tcp,other,A,66,13632,0.19999998807907104,False
2025-03-13T00:59:02.911432,0.02337193489074707,tcp,other,A,66,13632,0.19999998807907104,False
2025-03-13T00:59:02.911509,0.03489255905151367,tcp,other,AP,10202,470,0.20000001788139343,False
2025-03-13T00:59:04.191546,0.0,tcp,http,S,74,0,0.6000000238418579,True
2025-03-13T00:59:04.191820,0.0,tcp,other,SA,74,74,0.19999998807907104,False
2025-03-13T00:59:04.191937,0.01816725730895996,tcp,other,A,66,74,0.5999999642372131,True
2025-03-13T00:59:04.192049,0.019280433654785156,tcp,other,AP,130,74,0.6000000238418579,True
2025-03-13T00:59:04.192171,0.020728588104248047,tcp,other,AP,2962,74,0.19999997317790985,False
2025-03-13T00:59:04.192274,0.005244255065917969,tcp,other,A,66,3232,0.20000000298023224,False
2025-03-13T00:59:04.192362,0.0235140323638916,tcp,other,AP,2962,140,0.20000001788139343,False
2025-03-13T00:59:04.192447,0.008013010025024414,tcp,other,A,66,6194,0.19999998807907104,False
2025-03-13T00:59:04.192532,0.00916290283203125,tcp,other,AP,94,6194,0.20000000298023224,False
2025-03-13T00:59:04.192618,0.027204275131225586,tcp,other,AP,2962,300,0.19999998807907104,False
2025-03-13T00:59:05.328243,0.020066261291503906,tcp,other,A,66,9156,0.20000000298023224,False
2025-03-13T00:59:05.328440,0.03811502456665039,tcp,other,AP,2962,366,0.20000000298023224,False
2025-03-13T00:59:05.328531,0.0392453670501709,tcp,other,A,1514,366,0.20000000298023224,False
2025-03-13T00:59:05.328620,0.023110151290893555,tcp,other,A,66,13632,0.20000000298023224,False
2025-03-13T00:59:05.328751,0.023790597915649414,tcp,other,A,66,13632,0.19999997317790985,False
2025-03-13T00:59:05.328851,0.04152345657348633,tcp,other,AP,2962,498,0.19999998807907104,False
2025-03-13T00:59:05.328938,0.02588486671447754,tcp,other,A,66,16594,0.19999995827674866,False
2025-03-13T00:59:05.329023,0.04421734809875488,tcp,other,AP,10202,564,0.19999997317790985,False
2025-03-13T00:59:05.329108,0.046178579330444336,tcp,other,A,1514,564,0.19999998807907104,False
2025-03-13T00:59:05.329194,0.0303041934967041,tcp,other,A,66,28310,0.20000001788139343,False
2025-03-13T00:59:06.494669,0.0,tcp,other,S,74,0,0.6000000238418579,True
2025-03-13T00:59:06.494853,0.0,tcp,other,SA,74,74,0.19999998807907104,False
2025-03-13T00:59:06.494944,0.016051530838012695,tcp,http,A,66,74,0.6000000238418579,True
2025-03-13T00:59:06.495033,0.017621755599975586,tcp,http,AP,200,74,0.5999999642372131,True
2025-03-13T00:59:06.495120,0.004293680191040039,tcp,other,A,66,340,0.20000001788139343,False
2025-03-13T00:59:06.495207,0.0052490234375,tcp,other,A,66,340,0.19999998807907104,False
2025-03-13T00:59:06.495292,0.0,tcp,other,SA,74,74,0.20000000298023224,False
2025-03-13T00:59:06.495378,0.011023998260498047,tcp,other,A,66,74,0.20000000298023224,False
2025-03-13T00:59:06.495463,0.012126922607421875,tcp,other,AP,130,74,0.20000000298023224,False
2025-03-13T00:59:06.495548,0.013396739959716797,tcp,other,AP,2962,74,0.20000000298023224,False
2025-03-13T00:59:07.694332,0.0,tcp,http,S,74,0,0.6000000238418579,True
2025-03-13T00:59:07.694483,0.0,tcp,other,SA,74,74,0.19999998807907104,False
2025-03-13T00:59:07.694573,0.02106761932373047,tcp,other,A,66,74,0.6000000238418579,True
2025-03-13T00:59:07.694662,0.022075891494750977,tcp,other,AP,130,74,0.5999999642372131,True
2025-03-13T00:59:07.694762,0.023257970809936523,tcp,other,AP,2962,74,0.20000000298023224,False
2025-03-13T00:59:07.694851,0.02495884895324707,tcp,other,AP,2962,74,0.20000001788139343,False
2025-03-13T00:59:07.694938,0.0068132877349853516,tcp,other,A,66,6194,0.19999998807907104,False
2025-03-13T00:59:07.695024,0.027889490127563477,tcp,other,AP,2962,140,0.20000000298023224,False
2025-03-13T00:59:07.695110,0.009500503540039062,tcp,other,A,66,9156,0.20000000298023224,False
2025-03-13T00:59:07.695196,0.010305643081665039,tcp,other,A,66,9156,0.19999998807907104,False
2025-03-13T00:59:08.821432,0.01903080940246582,tcp,other,A,66,9156,0.20000000298023224,False
2025-03-13T00:59:08.821600,0.03972029685974121,tcp,other,AP,2962,338,0.19999998807907104,False
2025-03-13T00:59:08.821707,0.021030426025390625,tcp,other,A,66,12118,0.20000000298023224,False
2025-03-13T00:59:08.821800,0.041412353515625,tcp,other,A,1514,404,0.19999995827674866,False
2025-03-13T00:59:08.821888,0.022621870040893555,tcp,other,A,66,13632,0.19999997317790985,False
2025-03-13T00:59:08.821975,0.02330780029296875,tcp,other,A,66,13632,0.20000000298023224,False
2025-03-13T00:59:08.822063,0.043683528900146484,tcp,other,AP,2962,536,0.19999998807907104,False
2025-03-13T00:59:08.822192,0.024919986724853516,tcp,other,A,66,16594,0.20000000298023224,False
2025-03-13T00:59:08.822288,0.045319557189941406,tcp,other,AP,11650,602,0.20000000298023224,False
2025-03-13T00:59:08.822391,0.026763439178466797,tcp,other,A,66,28244,0.19999998807907104,False
2025-03-13T00:59:10.002656,0.0,tcp,http,S,74,0,0.6000000238418579,True
2025-03-13T00:59:10.002813,0.0,tcp,other,SA,74,74,0.19999998807907104,False
2025-03-13T00:59:10.002902,0.020372629165649414,tcp,other,A,66,74,0.5999999642372131,True
2025-03-13T00:59:10.002989,0.022351741790771484,tcp,other,AP,130,74,0.5999999642372131,True
2025-03-13T00:59:10.003075,0.024617910385131836,tcp,other,AP,2962,74,0.19999997317790985,False
2025-03-13T00:59:10.003162,0.026831388473510742,tcp,other,AP,2962,74,0.20000001788139343,False
2025-03-13T00:59:10.003248,0.0285646915435791,tcp,other,AP,2962,74,0.20000001788139343,False
2025-03-13T00:59:10.003334,0.029964923858642578,tcp,other,AP,2962,74,0.20000000298023224,False
2025-03-13T00:59:10.003419,0.03167128562927246,tcp,other,A,1514,74,0.20000000298023224,False
2025-03-13T00:59:10.003505,0.014430761337280273,tcp,other,A,66,13632,0.19999998807907104,False
2025-03-13T00:59:11.169491,0.0405421257019043,tcp,other,A,66,42856,0.20000000298023224,False
2025-03-13T00:59:11.169665,0.06014585494995117,tcp,other,AP,29026,630,0.20000001788139343,False
2025-03-13T00:59:11.169769,0.061771392822265625,tcp,other,AP,27426,630,0.19999998807907104,False
2025-03-13T00:59:11.169851,0.04505133628845215,tcp,other,A,66,99308,0.19999997317790985,False
2025-03-13T00:59:11.169930,0.06489229202270508,tcp,other,AP,6010,696,0.19999997317790985,False
2025-03-13T00:59:11.170013,0.04801821708679199,tcp,other,A,66,105318,0.20000001788139343,False
2025-03-13T00:59:11.170090,0.0679476261138916,tcp,other,AP,49298,762,0.20000000298023224,False
2025-03-13T00:59:11.170178,0.0,tcp,http,S,74,0,0.20000000298023224,False
2025-03-13T00:59:12.321676,0.0,tcp,other,S,74,0,0.20000001788139343,False
2025-03-13T00:59:12.322053,0.0,tcp,other,SA,74,74,0.20000000298023224,False
2025-03-13T00:59:12.322186,0.023598670959472656,tcp,http,A,66,74,0.20000000298023224,False
2025-03-13T00:59:12.322362,0.025743722915649414,tcp,http,AP,200,74,0.19999995827674866,False
2025-03-13T00:59:12.322464,0.005318880081176758,tcp,other,A,66,340,0.20000001788139343,False
2025-03-13T00:59:12.322553,0.0,tcp,other,SA,74,74,0.20000000298023224,False
2025-03-13T00:59:12.322639,0.01076054573059082,tcp,other,A,66,74,0.20000000298023224,False
2025-03-13T00:59:12.322840,0.01198124885559082,tcp,other,AP,130,74,0.20000000298023224,False
2025-03-13T00:59:12.322943,0.013004541397094727,tcp,other,AP,2962,74,0.20000000298023224,False
2025-03-13T00:59:12.323032,0.014078855514526367,tcp,other,AP,2962,74,0.19999998807907104,False
2025-03-13T00:59:13.487957,0.0,tcp,other,S,74,0,0.19999998807907104,False
2025-03-13T00:59:13.488137,0.0,tcp,other,SA,74,74,0.20000000298023224,False
2025-03-13T00:59:13.488228,0.028959989547729492,tcp,http,A,66,74,0.20000000298023224,False
2025-03-13T00:59:13.488317,0.030561208724975586,tcp,http,AP,200,74,0.19999998807907104,False
2025-03-13T00:59:13.488405,0.0048367977142333984,tcp,other,A,66,340,0.20000000298023224,False
2025-03-13T00:59:13.488491,0.0,tcp,other,SA,74,74,0.19999998807907104,False
2025-03-13T00:59:13.488577,0.009555578231811523,tcp,other,A,66,74,0.20000000298023224,False
2025-03-13T00:59:13.488665,0.010425806045532227,tcp,other,AP,130,74,0.19999997317790985,False
2025-03-13T00:59:13.488774,0.01140737533569336,tcp,other,AP,2962,74,0.20000001788139343,False
2025-03-13T00:59:13.488892,0.012455224990844727,tcp,other,AP,2962,74,0.19999998807907104,False
2025-03-13T00:59:15.094628,0.0,tcp,http,S,74,0,0.6000000238418579,True
2025-03-13T00:59:15.095059,0.0,tcp,other,SA,74,74,0.19999998807907104,False
2025-03-13T00:59:15.095289,0.01744532585144043,tcp,other,A,66,74,0.5999999642372131,True
2025-03-13T00:59:15.095454,0.01891636848449707,tcp,other,AP,130,74,0.6000000238418579,True
2025-03-13T00:59:15.095610,0.020362138748168945,tcp,other,AP,2962,74,0.19999998807907104,False
2025-03-13T00:59:15.095796,0.022393226623535156,tcp,other,AP,2962,74,0.20000004768371582,False
2025-03-13T00:59:15.095988,0.023961305618286133,tcp,other,AP,2962,74,0.20000001788139343,False
2025-03-13T00:59:15.096151,0.025656700134277344,tcp,other,AP,2962,74,0.20000000298023224,False
2025-03-13T00:59:15.096323,0.027161836624145508,tcp,other,A,1514,74,0.20000000298023224,False
2025-03-13T00:59:15.096499,0.0,tcp,other,SA,74,74,0.20000000298023224,False
2025-03-13T00:59:16.257424,0.030786514282226562,tcp,http,A,66,74,0.19999997317790985,False
2025-03-13T00:59:16.257658,0.03229498863220215,tcp,http,AP,200,74,0.19999997317790985,False
2025-03-13T00:59:16.257785,0.027724742889404297,tcp,other,A,66,13632,0.20000000298023224,False
2025-03-13T00:59:16.257876,0.045304059982299805,tcp,other,AP,2962,140,0.20000001788139343,False
2025-03-13T00:59:16.257965,0.030993223190307617,tcp,other,A,66,16594,0.20000000298023224,False
2025-03-13T00:59:16.258053,0.048391103744506836,tcp,other,AP,15994,206,0.19999998807907104,False
2025-03-13T00:59:16.258142,0.049866437911987305,tcp,other,AP,15994,206,0.19999995827674866,False
2025-03-13T00:59:16.258231,0.03498697280883789,tcp,other,A,66,48582,0.20000001788139343,False
2025-03-13T00:59:16.258327,0.05220937728881836,tcp,other,AP,30474,272,0.20000000298023224,False
2025-03-13T00:59:16.258436,0.05407381057739258,tcp,other,AP,30586,272,0.19999998807907104,False
2025-03-13T00:59:17.432353,0.04742002487182617,tcp,other,A,66,109642,0.20000000298023224,False
2025-03-13T00:59:17.432562,0.06479668617248535,tcp,other,AP,30362,338,0.20000000298023224,False
2025-03-13T00:59:17.432657,0.03785586357116699,tcp,other,A,66,340,0.20000000298023224,False
2025-03-13T00:59:17.432815,0.0,tcp,http,S,74,0,0.20000000298023224,False
2025-03-13T00:59:18.588990,0.0,tcp,other,S,74,0,0.6000000238418579,True
2025-03-13T00:59:18.589164,0.0,tcp,other,SA,74,74,0.19999998807907104,False
2025-03-13T00:59:18.589259,0.026556968688964844,tcp,http,A,66,74,0.5999999642372131,True
2025-03-13T00:59:18.589351,0.02889251708984375,tcp,http,AP,200,74,0.6000000238418579,True
2025-03-13T00:59:18.589441,0.0,tcp,other,SA,74,74,0.20000000298023224,False
2025-03-13T00:59:18.589531,0.012435197830200195,tcp,other,A,66,74,0.19999998807907104,False
2025-03-13T00:59:18.589620,0.01458430290222168,tcp,other,AP,130,74,0.19999998807907104,False
2025-03-13T00:59:18.589727,0.017664670944213867,tcp,other,AP,2962,74,0.20000000298023224,False
2025-03-13T00:59:18.589821,0.020345449447631836,tcp,other,AP,2962,74,0.20000000298023224,False
2025-03-13T00:59:18.589910,0.022663593292236328,tcp,other,AP,2962,74,0.20000001788139343,False
2025-03-13T00:59:19.785854,0.04506349563598633,tcp,other,A,66,68560,0.20000001788139343,False
2025-03-13T00:59:19.786060,0.0460207462310791,tcp,other,A,66,68560,0.20000000298023224,False
2025-03-13T00:59:19.786154,0.046859025955200195,tcp,other,A,66,68560,0.20000000298023224,False
2025-03-13T00:59:19.786244,0.047830820083618164,tcp,other,A,66,68560,0.19999997317790985,False
2025-03-13T00:59:19.786333,0.048828840255737305,tcp,other,A,66,68560,0.19999997317790985,False
2025-03-13T00:59:19.786422,0.06028866767883301,tcp,other,AP,7234,668,0.20000000298023224,False
2025-03-13T00:59:19.786509,0.0515751838684082,tcp,other,AP,94,75794,0.19999998807907104,False
2025-03-13T00:59:19.786596,0.06273984909057617,tcp,other,A,66,762,0.20000000298023224,False
2025-03-13T00:59:19.786684,0.05327725410461426,tcp,other,A,66,75860,0.20000000298023224,False
2025-03-13T00:59:19.786795,0.06467866897583008,tcp,other,AP,42058,828,0.20000000298023224,False
2025-03-13T00:59:20.985715,0.0,tcp,http,S,74,0,0.6000000238418579,True
2025-03-13T00:59:20.985914,0.0,tcp,other,SA,74,74,0.19999998807907104,False
2025-03-13T00:59:20.986009,0.014943838119506836,tcp,other,A,66,74,0.6000000238418579,True
2025-03-13T00:59:20.986101,0.01614236831665039,tcp,other,AP,130,74,0.6000000238418579,True
2025-03-13T00:59:20.986211,0.017822265625,tcp,other,AP,2962,74,0.20000000298023224,False
2025-03-13T00:59:20.986324,0.01933598518371582,tcp,other,AP,2962,74,0.20000001788139343,False
2025-03-13T00:59:20.986420,0.020868539810180664,tcp,other,AP,2962,74,0.20000001788139343,False
2025-03-13T00:59:20.986551,0.022444963455200195,tcp,other,AP,2962,74,0.20000001788139343,False
2025-03-13T00:59:20.986688,0.009989023208618164,tcp,other,A,66,12118,0.20000000298023224,False
2025-03-13T00:59:20.986963,0.01073908805847168,tcp,other,A,66,12118,0.20000001788139343,False
2025-03-13T00:59:22.239250,0.035997629165649414,tcp,other,A,66,42856,0.20000000298023224,False
2025-03-13T00:59:22.239613,0.05063772201538086,tcp,other,AP,29026,630,0.19999997317790985,False
